accuracy,kappa,f1-score,best_epoch,test_dataset,accuracy_TMA20,kappa_TMA20,f1-score_TMA20,mode
0.515748031496063,0.7228716806318507,0.5107974357070932,106,TMA_14,0.47692307692307695,0.7048145629947018,0.4666863764624148,local
0.491701244813278,0.6998259251478136,0.4892466843264111,106,TMA_15,,,,local
0.550185873605948,0.7383825524366066,0.5391162363097175,106,TMA_16,,,,local
0.5563063063063063,0.7411066031634033,0.5586373466448192,106,TMA_18,,,,local
0.5136268343815513,0.6821468266098449,0.5163607776794302,106,TMA_19,,,,local
0.4625984251968504,0.6601018599031089,0.44612101248608005,80,TMA_14,0.41025641025641024,0.6672450384306527,0.37638177558471503,local
0.45228215767634855,0.6038809348922899,0.4291591445513246,80,TMA_15,,,,local
0.5204460966542751,0.6380460218408737,0.49375365381506753,80,TMA_16,,,,local
0.4334677419354839,0.6898595943837753,0.42418329993789394,80,TMA_17,,,,local
0.4716981132075472,0.6135221124861479,0.4540545733437024,80,TMA_19,,,,local
0.4625984251968504,0.6950945617323152,0.46383115800360936,133,TMA_14,0.4461538461538462,0.7201775132204831,0.43220710670808643,local
0.46887966804979253,0.666137876521993,0.46308736703298,133,TMA_15,,,,local
0.5018587360594795,0.6846684311265374,0.49071671143957857,133,TMA_16,,,,local
0.4092741935483871,0.6953402339224992,0.41872041280742134,133,TMA_17,,,,local
0.5031446540880503,0.6865417493838402,0.5004433194817414,133,TMA_19,,,,local
0.452755905511811,0.6938239159001314,0.4532437893876718,123,TMA_14,0.39487179487179486,0.7142800570251862,0.38273298606179906,local
0.4605809128630705,0.6899415977900978,0.4531196703794857,123,TMA_15,,,,local
0.550185873605948,0.7274031692509125,0.537470625436097,123,TMA_16,,,,local
0.4254032258064516,0.7183947174527379,0.4208179977372569,123,TMA_17,,,,local
0.480083857442348,0.6500879296337649,0.4729606515146115,123,TMA_19,,,,local
0.4645669291338583,0.6063287950316002,0.44103026076521384,114,TMA_14,0.41025641025641024,0.594272161112334,0.3852228330635708,local
0.508298755186722,0.7032398342642565,0.48998881480779544,114,TMA_15,,,,local
0.5130111524163569,0.668583162217659,0.4900422642149159,114,TMA_16,,,,local
0.4495967741935484,0.6475585632483081,0.4368673458731495,114,TMA_17,,,,local
0.5292792792792793,0.6766946474312772,0.5190517813556336,114,TMA_18,,,,local
0.5039370078740157,0.6663701253846315,0.4932780223018646,125,TMA_14,0.4358974358974359,0.6537116364819433,0.4190824904239539,local
0.5186721991701245,0.7117609649754124,0.511652820289693,125,TMA_15,,,,local
0.5464684014869888,0.6740827828834004,0.5277762028732488,125,TMA_16,,,,local
0.4657258064516129,0.6942609642709479,0.44492550543707604,125,TMA_17,,,,local
0.5292792792792793,0.6639524382351544,0.5218893706663854,125,TMA_18,,,,local
0.4744094488188976,0.6406596423066366,0.46552269116217276,104,TMA_14,0.40512820512820513,0.6222478354151768,0.3789538638023486,local
0.48132780082987553,0.7047385169163048,0.46612497590546526,104,TMA_15,,,,local
0.5055762081784386,0.6784937029505156,0.48642819047454083,104,TMA_16,,,,local
0.4334677419354839,0.6682577811684898,0.4114521616190172,104,TMA_17,,,,local
0.5202702702702703,0.6921110816629574,0.5110110075103768,104,TMA_18,,,,local
