accuracy,kappa,f1-score,best_epoch,test_dataset,accuracy_TMA20,kappa_TMA20,f1-score_TMA20,mode
0.39832285115303984,0.6703072531900605,0.3745787946597925,731,TMA_19,,,,TMA_14
0.45435684647302904,0.700300826929387,0.4402006655822256,948,TMA_15,0.48205128205128206,0.7260734135466927,0.4558968248379295,TMA_14
0.5353159851301115,0.6897997693678583,0.5211628075434188,948,TMA_16,,,,TMA_14
0.5,0.7488864303237288,0.49032876186568464,948,TMA_17,,,,TMA_14
0.49324324324324326,0.6989485777441684,0.476632809952816,948,TMA_18,,,,TMA_14
0.4360587002096436,0.6949289576749443,0.43131341036016685,948,TMA_19,,,,TMA_14
0.470954356846473,0.6828982138353746,0.4598818575559525,1450,TMA_15,0.4512820512820513,0.6946380785622255,0.4279820336858824,TMA_14
0.5241635687732342,0.6655748384048297,0.47993953578772336,1450,TMA_16,,,,TMA_14
0.5040322580645161,0.7517902452776994,0.4972626191117006,1450,TMA_17,,,,TMA_14
0.47072072072072074,0.6559248171586646,0.44949369621544283,1450,TMA_18,,,,TMA_14
0.4968553459119497,0.6673290344006864,0.4881050809556966,1450,TMA_19,,,,TMA_14
0.5590551181102362,0.7583684043214416,0.5610050928100007,1465,TMA_14,0.4564102564102564,0.7215040260028072,0.4525976748083451,TMA_15
0.5464684014869888,0.7633664445413215,0.5525222571794987,1465,TMA_16,,,,TMA_15
0.5080645161290323,0.7518077068719909,0.516192664740207,1465,TMA_17,,,,TMA_15
0.5653153153153153,0.7541168747530498,0.5704830629670884,1465,TMA_18,,,,TMA_15
0.5094339622641509,0.725850814893879,0.5190866261325001,1465,TMA_19,,,,TMA_15
0.5551181102362205,0.729316762728146,0.5457677873234016,1186,TMA_14,0.4307692307692308,0.7149013119926129,0.4214311909998365,TMA_15
0.5390334572490706,0.7285570131180626,0.5338039326715419,1186,TMA_16,,,,TMA_15
0.530241935483871,0.7526580446440169,0.5321007809496814,1186,TMA_17,,,,TMA_15
0.545045045045045,0.7256453600748908,0.5469958109464369,1186,TMA_18,,,,TMA_15
0.4947589098532495,0.7073470332835796,0.49176583462324436,1186,TMA_19,,,,TMA_15
0.531496062992126,0.7042319686550456,0.5155192076791923,1111,TMA_14,0.4512820512820513,0.6922962972504718,0.43472741882998295,TMA_15
0.5278810408921933,0.7533673401346936,0.529250281569489,1111,TMA_16,,,,TMA_15
