accuracy,kappa,f1-score,best_epoch,test_dataset,accuracy_TMA20,kappa_TMA20,f1-score_TMA20
0.5671641791044776,0.8153779754988214,0.5711087420042644,43,central_0,0.5230769230769231,0.7684593783940439,0.5199429995050817
0.5895522388059702,0.8337147461724416,0.6011020087532264,40,federated_0,0.5128205128205128,0.7821605435909248,0.5226904949053585
0.43283582089552236,0.5297751628493381,0.3878561242779704,135,local_0,,,
0.3656716417910448,0.49781918272284564,0.30565771149121396,135,local_0,,,
0.39552238805970147,0.5268084750720883,0.33544388208855047,135,local_0,,,
0.44029850746268656,0.4778316591617595,0.3829581820626597,135,local_0,,,
0.39552238805970147,0.47235062489299784,0.32442184680990654,135,local_0,,,
0.3582089552238806,0.494764510707976,0.3233803738167806,135,local_0,,,
0.3208955223880597,0.541685668090046,0.2760484725838168,135,local_0,,,
0.3880597014925373,0.5064352243861134,0.32449967865622437,135,local_0,,,
0.3656716417910448,0.5272320108167492,0.32723360959063125,135,local_0,,,
0.39552238805970147,0.45633580420193876,0.3337886664735566,135,local_0,,,
0.4253731343283582,0.5412922550278134,0.3492781124576277,135,local_0,,,
0.44776119402985076,0.5997075412575726,0.40364588904498055,135,local_0,,,
0.373134328358209,0.45093873303559817,0.31931519342291576,135,local_0,,,
0.373134328358209,0.4612324360927714,0.31785482525261893,135,local_0,,,
0.3656716417910448,0.49039577156117065,0.31259491424336117,135,local_0,,,
0.38345864661654133,0.5463565891472868,0.32538301925061436,135,local_0,,,
0.3684210526315789,0.48142201834862386,0.3021700315010316,135,local_0,,,
0.42857142857142855,0.4810543657331138,0.374734867559918,135,local_0,,,
0.45864661654135336,0.571274041061809,0.39964269460644675,135,local_0,0.3435897435897436,0.5010301741326597,0.27333857150851354
0.6417910447761194,0.8068377063979731,0.6425055417832254,50,central_1,0.5230769230769231,0.7795436510093379,0.5185573235697305
0.5671641791044776,0.7707877981564193,0.5651448390301395,68,federated_1,0.5282051282051282,0.7497856488188511,0.5306753137969108
0.29850746268656714,0.5230808575934529,0.23731071329338557,109,local_1,,,
0.3283582089552239,0.5276113624322452,0.2530376602743404,109,local_1,,,
0.3358208955223881,0.4418604651162791,0.27313080406703194,109,local_1,,,
0.30597014925373134,0.5453388752226652,0.24523146976979504,109,local_1,,,
0.35074626865671643,0.44891653793161035,0.28002007367563486,109,local_1,,,
0.29850746268656714,0.581618765511168,0.2454977713161707,109,local_1,,,
0.291044776119403,0.4348693231395687,0.22835265141913716,109,local_1,,,
0.3283582089552239,0.4788856176121634,0.25741966272311284,109,local_1,,,
0.29850746268656714,0.45556410914378576,0.23694952348233253,109,local_1,,,
0.3805970149253731,0.5205572257272304,0.29435187780748107,109,local_1,,,
0.3880597014925373,0.5235276583060087,0.2996778037070199,109,local_1,,,
0.31343283582089554,0.48812257337285525,0.25187953074834457,109,local_1,,,
0.35074626865671643,0.46598595493516004,0.2888711026279282,109,local_1,,,
0.3805970149253731,0.5558163475396335,0.30368963264485654,109,local_1,,,
0.3208955223880597,0.5261629130709324,0.2573400852878465,109,local_1,,,
0.37593984962406013,0.6056849045259469,0.3056671477724109,109,local_1,,,
0.3609022556390977,0.5104222103956005,0.292830710177637,109,local_1,,,
0.3458646616541353,0.4281433224755701,0.2822176129980123,109,local_1,,,
0.3458646616541353,0.5976470588235294,0.2793878260695323,109,local_1,0.3487179487179487,0.49878946670204294,0.2921236427011085
0.6417910447761194,0.8042012673244409,0.6458741179575299,105,central_2,0.5641025641025641,0.7511593195620222,0.5629783993104288
0.6268656716417911,0.7990266597288115,0.637279554356682,102,federated_2,0.5076923076923077,0.7511285481316915,0.5107641111787516
0.3358208955223881,0.47325648160416944,0.26088126858818855,74,local_2,,,
0.34328358208955223,0.45654004698373296,0.2617197794809735,74,local_2,,,
0.291044776119403,0.4711705685618729,0.22400188419287026,74,local_2,,,
0.291044776119403,0.45154475838394503,0.22989726165918378,74,local_2,,,
0.31343283582089554,0.4311597374179431,0.2300881672828896,74,local_2,,,
0.2835820895522388,0.48034704877086887,0.21629013402930702,74,local_2,,,
0.3208955223880597,0.547739333474846,0.25742527961695283,74,local_2,,,
0.34328358208955223,0.5260115606936416,0.25409373770266286,74,local_2,,,
0.3880597014925373,0.5131325512169498,0.3077419431230314,74,local_2,,,
0.3805970149253731,0.4599167331030207,0.2878823104607057,74,local_2,,,
0.3283582089552239,0.5380893247120285,0.24600039020583359,74,local_2,,,
0.3656716417910448,0.5242778390297684,0.287951136847638,74,local_2,,,
0.3283582089552239,0.45498750284026357,0.2401561142860868,74,local_2,,,
0.2835820895522388,0.4551898073661782,0.213350470175095,74,local_2,,,
0.31343283582089554,0.5011169024571855,0.21839943906598644,74,local_2,,,
0.3007518796992481,0.5334592552617377,0.22979213152431005,74,local_2,,,
0.2932330827067669,0.4750197361001466,0.19802283486494013,74,local_2,,,
0.39849624060150374,0.5510667657361215,0.33591430510383236,74,local_2,,,
0.39849624060150374,0.5419653880309299,0.31312766400485703,74,local_2,0.3282051282051282,0.4412410400190441,0.24260036322221196
0.6268656716417911,0.7720739219712526,0.6264829697665519,48,central_3,0.49743589743589745,0.7621074133968848,0.48562887949034145
0.5,0.7633759118064495,0.5031415677032792,45,federated_3,0.5692307692307692,0.7441653326271951,0.5671503140468658
0.373134328358209,0.45509297929397285,0.3079601990049751,106,local_3,,,
0.3358208955223881,0.5041234933389722,0.2722148797370445,106,local_3,,,
0.291044776119403,0.4506588579795022,0.21753269821875656,106,local_3,,,
0.26119402985074625,0.4028520499108734,0.20132669983416251,106,local_3,,,
0.30597014925373134,0.37343952749563736,0.2282877390237143,106,local_3,,,
0.2537313432835821,0.5030936283548453,0.193319118692253,106,local_3,,,
0.27611940298507465,0.4093632317699417,0.20502919204625983,106,local_3,,,
0.35074626865671643,0.4926308932497354,0.275869584437641,106,local_3,,,
0.35074626865671643,0.4772727272727273,0.27706369870548975,106,local_3,,,
0.31343283582089554,0.3914359861591695,0.23714759535655058,106,local_3,,,
0.31343283582089554,0.44628099173553726,0.24073261145254118,106,local_3,,,
0.35074626865671643,0.5105405969526196,0.2793907406846767,106,local_3,,,
0.3582089552238806,0.4305949008498583,0.29033155898827545,106,local_3,,,
0.3208955223880597,0.4566721861334013,0.25974469389745947,106,local_3,,,
0.31343283582089554,0.3648040543492507,0.2179275202019545,106,local_3,,,
0.3233082706766917,0.5136077564211601,0.24328844998701463,106,local_3,,,
0.3082706766917293,0.44857092448835567,0.24522079121262177,106,local_3,,,
0.3533834586466165,0.39243233925185317,0.2935852523623232,106,local_3,,,
0.3684210526315789,0.514961114284459,0.28815867419745533,106,local_3,0.3230769230769231,0.46720857981870023,0.25101227599645676
0.6865671641791045,0.8369829683698297,0.6920079328515021,46,central_4,0.5384615384615384,0.7745022278489337,0.5409897268668377
0.6492537313432836,0.8195691202872532,0.657991513518864,40,federated_4,0.5538461538461539,0.7740728296509136,0.5629096894478345
0.41044776119402987,0.5086293970400949,0.34936905510760374,138,local_4,,,
0.39552238805970147,0.5626079265467717,0.3380493264544873,138,local_4,,,
0.3880597014925373,0.48100875841732327,0.3088901148602641,138,local_4,,,
0.40298507462686567,0.4370245887139572,0.33726002402357463,138,local_4,,,
0.373134328358209,0.3787241349703786,0.3014083507031611,138,local_4,,,
0.3880597014925373,0.5428656185108276,0.34267351609118885,138,local_4,,,
0.3805970149253731,0.558759766024461,0.3279083600570867,138,local_4,,,
0.3582089552238806,0.4828977372390808,0.29182900704259424,138,local_4,,,
0.4253731343283582,0.5317414094350611,0.38897830356665214,138,local_4,,,
0.41044776119402987,0.463040071636445,0.32930768603389104,138,local_4,,,
0.39552238805970147,0.47717860412398105,0.32503125398647786,138,local_4,,,
0.40298507462686567,0.5634994500380743,0.34978367822573764,138,local_4,,,
0.3358208955223881,0.4638093544371332,0.27030806690459913,138,local_4,,,
0.3582089552238806,0.5316302753085355,0.3050409716125255,138,local_4,,,
0.373134328358209,0.49079646795237886,0.3029904386289431,138,local_4,,,
0.42105263157894735,0.6065773447015834,0.3572044375314687,138,local_4,,,
0.41353383458646614,0.5673313121030384,0.34557627103219407,138,local_4,,,
0.46616541353383456,0.5599253847349603,0.39540746136118055,138,local_4,,,
0.44360902255639095,0.5928601316977559,0.38136213549747383,138,local_4,0.35384615384615387,0.4672131147540983,0.28165257076396005
0.5895522388059702,0.6871816638370118,0.5804112693268844,112,central_5,0.5333333333333333,0.7929913414647631,0.5355770098603596
0.5895522388059702,0.6870224284609436,0.5923073609640774,75,federated_5,0.5230769230769231,0.755854717161118,0.5250925894202034
0.3656716417910448,0.4275846398545785,0.28996431981506604,89,local_5,,,
0.291044776119403,0.3938678194215428,0.2077480245829675,89,local_5,,,
0.30597014925373134,0.4549527994083613,0.22654109133477002,89,local_5,,,
0.26119402985074625,0.38086395189459255,0.20103229497113734,89,local_5,,,
0.31343283582089554,0.432105172115551,0.2516532721010333,89,local_5,,,
0.26865671641791045,0.4266041096485511,0.2133084577114428,89,local_5,,,
0.30597014925373134,0.510268012530456,0.2333281132673999,89,local_5,,,
0.3358208955223881,0.43002600608277874,0.2525888316801679,89,local_5,,,
0.3208955223880597,0.4061383780923402,0.23284117049162786,89,local_5,,,
0.3358208955223881,0.3768967205090553,0.2574739207189857,89,local_5,,,
0.3358208955223881,0.3956072689240423,0.2611870618894324,89,local_5,,,
0.31343283582089554,0.4293015332197616,0.23780882471301346,89,local_5,,,
0.3358208955223881,0.4262087090488922,0.24928646242471855,89,local_5,,,
0.3208955223880597,0.39432023636283464,0.24057861950750448,89,local_5,,,
0.29850746268656714,0.4112376087615255,0.22735203293875453,89,local_5,,,
0.3082706766917293,0.46868440652718535,0.23399966326943217,89,local_5,,,
0.2857142857142857,0.49984330930742715,0.2144857175082651,89,local_5,,,
0.3533834586466165,0.4968400795993789,0.28276959968896737,89,local_5,,,
0.3458646616541353,0.4335760406649265,0.2675877368491256,89,local_5,0.3230769230769231,0.4279415381372308,0.2425479696564034
0.582089552238806,0.8349848215819922,0.5839072158726589,55,central_6,0.5384615384615384,0.7419887902689994,0.5380860564390614
0.582089552238806,0.8076198709438389,0.5917034050469648,111,federated_6,0.5538461538461539,0.7324875561490835,0.5459733643865321
0.29850746268656714,0.49604683960853024,0.21485593593802546,89,local_6,,,
0.3358208955223881,0.5461941932019989,0.2674093790923437,89,local_6,,,
0.29850746268656714,0.5230401977918923,0.21093396653098148,89,local_6,,,
0.3582089552238806,0.4450867052023122,0.28005080527060516,89,local_6,,,
0.26119402985074625,0.4876853533859997,0.18478723010258877,89,local_6,,,
0.31343283582089554,0.3233527605997242,0.22272940950223824,89,local_6,,,
0.3283582089552239,0.5171519169789565,0.273269372148221,89,local_6,,,
0.30597014925373134,0.5044917060126186,0.2159346338352945,89,local_6,,,
0.29850746268656714,0.5001271725307335,0.21912483039348715,89,local_6,,,
0.30597014925373134,0.46906086663294555,0.22751774919564996,89,local_6,,,
0.291044776119403,0.44962279966471086,0.21198837539713805,89,local_6,,,
0.291044776119403,0.4880497556641492,0.2034913226509592,89,local_6,,,
0.34328358208955223,0.4777216759677563,0.26574529416788506,89,local_6,,,
0.3358208955223881,0.47839849431089054,0.24500544493831128,89,local_6,,,
0.3208955223880597,0.5340230970677886,0.23931712702076333,89,local_6,,,
0.3082706766917293,0.528124157105214,0.2276683411316672,89,local_6,,,
0.3383458646616541,0.5586536803999311,0.2511066558648437,89,local_6,,,
0.39849624060150374,0.5146090223940226,0.31596420629037375,89,local_6,,,
0.3233082706766917,0.5324926402741772,0.25114814062182483,89,local_6,0.3641025641025641,0.5537900745891176,0.28500894345346245
0.6268656716417911,0.8506819600035658,0.646906621922444,30,central_7,0.5282051282051282,0.7711362094895462,0.5236601052423241
0.6044776119402985,0.828242270747753,0.6237252888994184,39,federated_7,0.5384615384615384,0.7831631111379707,0.53924244469699
0.40298507462686567,0.5115793216873361,0.3254135659550446,127,local_7,,,
0.34328358208955223,0.48976677772489285,0.28418040533445343,127,local_7,,,
0.3880597014925373,0.5345448383953912,0.31029915838588806,127,local_7,,,
0.3208955223880597,0.3840592645483756,0.2600477260229347,127,local_7,,,
0.3358208955223881,0.4278624759690616,0.260218432455718,127,local_7,,,
0.35074626865671643,0.4838390359371638,0.27709163808287757,127,local_7,,,
0.39552238805970147,0.5592673803688895,0.331969364774498,127,local_7,,,
0.3582089552238806,0.5257836198179979,0.2837193549421881,127,local_7,,,
0.3358208955223881,0.46088511399195353,0.262976742383506,127,local_7,,,
0.373134328358209,0.4334802554646038,0.2900254823443757,127,local_7,,,
0.417910447761194,0.47753655294638897,0.3361841972831145,127,local_7,,,
0.35074626865671643,0.4520888888888889,0.281800649842792,127,local_7,,,
