accuracy,kappa,f1-score,best_epoch,test_dataset,accuracy_TMA20,kappa_TMA20,f1-score_TMA20
0.6380597014925373,0.7711596134621792,0.6262426781751129,1363,central_0,0.5487179487179488,0.7180665318875206,0.5390305725668739
0.6305970149253731,0.8175201333615083,0.6282399841319088,1226,federated_0,0.5538461538461539,0.7314094160208434,0.5498364954559923
0.41044776119402987,0.6840238773824001,0.3943595228812769,1265,local_0,,,
0.44029850746268656,0.6664576802507838,0.41902976061768893,1265,local_0,,,
0.45149253731343286,0.7487731545479679,0.4493373759122222,1265,local_0,,,
0.458955223880597,0.712816116588084,0.44229163261768556,1265,local_0,,,
0.458955223880597,0.6943235425620249,0.4331248286059961,1265,local_0,,,
0.44569288389513106,0.6703778785048857,0.42093379340236164,1265,local_0,,,
0.45318352059925093,0.647614735462988,0.4327839612362991,1265,local_0,,,
0.45692883895131087,0.6987905015534843,0.44738815622335715,1265,local_0,,,
0.4868913857677903,0.6959781452516061,0.45874323530510847,1265,local_0,0.4153846153846154,0.68557909634355,0.39155584791951303
0.6305970149253731,0.8024933302592141,0.6266274786072754,1315,central_1,0.5384615384615384,0.6852834503582212,0.5272024136244319
0.5895522388059702,0.7993859529129238,0.5987923525348285,822,federated_1,0.5128205128205128,0.7507031449757096,0.5143636447268299
0.5074626865671642,0.7037937608797767,0.4958862488603304,1373,local_1,,,
0.48880597014925375,0.6466314458187951,0.48239985871138724,1373,local_1,,,
0.48134328358208955,0.7216967560958067,0.4730636069278461,1373,local_1,,,
0.4626865671641791,0.6794603021018115,0.4538795920231655,1373,local_1,,,
0.5261194029850746,0.6986082549941246,0.5072441778925906,1373,local_1,,,
0.449438202247191,0.6336076284323966,0.4287387752186089,1373,local_1,,,
0.4606741573033708,0.6790476634207706,0.4575926108813558,1373,local_1,,,
0.5131086142322098,0.7148659626320064,0.5032008449017787,1373,local_1,,,
0.49063670411985016,0.6784722534261964,0.47704070176925345,1373,local_1,0.46153846153846156,0.6433599930326739,0.43118633898808134
0.585820895522388,0.757531799233459,0.5913163987615261,956,central_2,0.5641025641025641,0.7856990546591798,0.5625513945025178
0.5671641791044776,0.739445570922737,0.5687177347684845,1372,federated_2,0.5435897435897435,0.7449135795596871,0.5462737276010579
0.4626865671641791,0.7034574714346562,0.4529679332033545,1437,local_2,,,
0.44402985074626866,0.6756008991872731,0.4375475801014396,1437,local_2,,,
0.44029850746268656,0.6822791274531261,0.43407544050167896,1437,local_2,,,
0.417910447761194,0.624604744910224,0.41109288027418456,1437,local_2,,,
0.44402985074626866,0.6443869189511322,0.4265154414408146,1437,local_2,,,
0.449438202247191,0.6607629037342733,0.431758749599749,1437,local_2,,,
0.43820224719101125,0.7088654382819863,0.4415580096550965,1437,local_2,,,
0.45318352059925093,0.6798157817377549,0.45085059598822086,1437,local_2,,,
0.48314606741573035,0.6882966506721051,0.46451295177071433,1437,local_2,0.38461538461538464,0.6348179456242552,0.3506238043479908
0.6007462686567164,0.8280231421121251,0.610409964584979,1323,central_3,0.558974358974359,0.7804220487445728,0.5573182813877603
0.5932835820895522,0.8264055273861928,0.6045127894415525,1266,federated_3,0.5384615384615384,0.7588681191325131,0.5415180946028999
0.4552238805970149,0.6544442498199723,0.4345474633016943,1259,local_3,,,
0.48880597014925375,0.7018459509943962,0.48296939156169,1259,local_3,,,
0.45149253731343286,0.5974628564868407,0.4293358020857663,1259,local_3,,,
0.43656716417910446,0.6482244679049286,0.4101057496238223,1259,local_3,,,
0.4701492537313433,0.6623349038387272,0.44103262550181443,1259,local_3,,,
0.45692883895131087,0.653077588163977,0.4348754503480506,1259,local_3,,,
0.4606741573033708,0.6573347261602747,0.441211302384212,1259,local_3,,,
0.4419475655430712,0.6674835824926603,0.42142216179757275,1259,local_3,,,
0.4681647940074906,0.6238625938125104,0.4374606547506161,1259,local_3,0.40512820512820513,0.6408299815810247,0.35781584958195667
0.5671641791044776,0.7984132924182322,0.5807656527048309,579,central_4,0.5282051282051282,0.7934002622943308,0.5359195176310909
0.5708955223880597,0.7642193280596745,0.5818681200765434,1121,federated_4,0.5384615384615384,0.7559773640904108,0.54388769486964
0.45149253731343286,0.6832983193277311,0.4354068253571156,1197,local_4,,,
0.3880597014925373,0.6681260783258817,0.35675602971476544,1197,local_4,,,
0.45149253731343286,0.6485884647944349,0.4372928104474178,1197,local_4,,,
0.3805970149253731,0.7074606855569243,0.3729722808060171,1197,local_4,,,
0.4664179104477612,0.7029181639307918,0.43616641754138263,1197,local_4,,,
0.43820224719101125,0.6303889255108768,0.40950555754757156,1197,local_4,,,
0.4307116104868914,0.6678196778480476,0.40501439353101987,1197,local_4,,,
0.41198501872659177,0.7045899590306228,0.38830669970626797,1197,local_4,,,
0.46441947565543074,0.6971352648490354,0.44576758563362784,1197,local_4,0.3641025641025641,0.6578103925862544,0.3330908499642991
0.6082089552238806,0.8135915799772225,0.6166315247232808,1247,central_5,0.5230769230769231,0.7113527434008154,0.527855514367614
0.6305970149253731,0.8014453019761969,0.6348300758601245,1106,federated_5,0.5384615384615384,0.7412477860069796,0.53601781914437
0.43283582089552236,0.6973803071364046,0.4233187008773036,1167,local_5,,,
0.4141791044776119,0.6869948704532501,0.4054185273638853,1167,local_5,,,
0.43656716417910446,0.6554591094637077,0.4281933010635842,1167,local_5,,,
0.47761194029850745,0.7380289234065345,0.4689172560251705,1167,local_5,,,
0.48507462686567165,0.7033569225185992,0.46199836383400755,1167,local_5,,,
0.46441947565543074,0.6103056671439095,0.44507388443396845,1167,local_5,,,
0.5243445692883895,0.7132851848332225,0.5047542992116466,1167,local_5,,,
0.44569288389513106,0.732906827963243,0.4312235296702491,1167,local_5,,,
0.5318352059925093,0.7133504803760775,0.5113545334793059,1167,local_5,0.4205128205128205,0.7163676810312866,0.39058730329030783
0.5355805243445693,0.7202469325587699,0.5338955202716583,1051,central_6,0.5128205128205128,0.7106600799699666,0.5182755973816937
0.5767790262172284,0.7705600527366971,0.5746559082150623,1351,federated_6,0.5282051282051282,0.7610890282235934,0.5331971312527346
0.332089552238806,0.5749362017955,0.2974905327153375,592,local_6,,,
0.3208955223880597,0.6180219095985835,0.27858301829810744,592,local_6,,,
0.30597014925373134,0.5377229080932784,0.2542365689066396,592,local_6,,,
0.34701492537313433,0.6297139141742523,0.3170041142376648,592,local_6,,,
0.34701492537313433,0.5740259740259741,0.3071374522951316,592,local_6,,,
0.376865671641791,0.5639256749820347,0.31275908321830714,592,local_6,,,
0.3295880149812734,0.5895801522806227,0.29860250207430156,592,local_6,,,
0.34831460674157305,0.6341470786777226,0.306390019060484,592,local_6,,,
0.3857677902621723,0.600183020673017,0.3191652970235835,592,local_6,0.3230769230769231,0.5942826634842621,0.2757331557331557
0.6928838951310862,0.8155343451258983,0.6949979796910738,1215,central_7,0.5641025641025641,0.7330432072657659,0.5593096915752772
0.6704119850187266,0.8292038886946691,0.6818917020608841,639,federated_7,0.5692307692307692,0.7866944008342921,0.5699069403424282
0.4925373134328358,0.7151939901974257,0.46807989463169,1494,local_7,,,
0.4962686567164179,0.745397442348736,0.49206782233705626,1494,local_7,,,
0.5111940298507462,0.6519327804835242,0.5094766000258748,1494,local_7,,,
0.417910447761194,0.7031293270562171,0.42379199104843046,1494,local_7,,,
0.4925373134328358,0.6986506746626687,0.48611595126312035,1494,local_7,,,
0.4925373134328358,0.7024042870758331,0.47056491080504137,1494,local_7,,,
0.46441947565543074,0.6341950921972506,0.4454468544356185,1494,local_7,,,
0.4681647940074906,0.7111284696502405,0.44845884427167104,1494,local_7,,,
0.4943820224719101,0.6863187535548116,0.47086331142525617,1494,local_7,0.4717948717948718,0.7209467937196921,0.45212494388676044
0.6329588014981273,0.8333519092307349,0.6412888781084715,1299,central_8,0.5230769230769231,0.7635364401971364,0.5297426034577737
0.602996254681648,0.8087981642898943,0.6071121683481235,761,federated_8,0.5333333333333333,0.7808748869078147,0.536604777738381
0.4626865671641791,0.6668419794405929,0.44097322928140936,1108,local_8,,,
0.44029850746268656,0.6921288114151769,0.42792015835246644,1108,local_8,,,
0.40298507462686567,0.6153072863301564,0.38696415838736375,1108,local_8,,,
0.43656716417910446,0.7052495378927911,0.4287476633273231,1108,local_8,,,
0.47388059701492535,0.6755747763731796,0.4550236648838284,1108,local_8,,,
0.4253731343283582,0.6377340466182653,0.4039958875080144,1108,local_8,,,
0.45318352059925093,0.6549369061506217,0.4233590158509663,1108,local_8,,,
0.45692883895131087,0.6845315257999245,0.44657214901474784,1108,local_8,,,
0.49063670411985016,0.6770835863087287,0.45279465752878667,1108,local_8,0.38974358974358975,0.6031617289230361,0.3501871364268651
0.6591760299625468,0.8027749643991258,0.6526939825338649,1272,central_9,0.5641025641025641,0.7415245162447979,0.5574781377265421
0.6666666666666666,0.8243533308021668,0.6692678593279376,632,federated_9,0.5282051282051282,0.7688957691849684,0.5315466395368147
0.44776119402985076,0.6737053890414051,0.4254271132205938,1301,local_9,,,
0.43283582089552236,0.6873130665876492,0.42349550646778705,1301,local_9,,,
0.45149253731343286,0.654899815101317,0.4269682598988937,1301,local_9,,,
0.43283582089552236,0.7033584104243908,0.42325996939924343,1301,local_9,,,
0.4291044776119403,0.643650510252025,0.40924237735106667,1301,local_9,,,
0.417910447761194,0.6331279945242985,0.40091241521804555,1301,local_9,,,
0.43820224719101125,0.6741938650995133,0.41892981578815464,1301,local_9,,,
0.4606741573033708,0.7052290822675262,0.445133910035087,1301,local_9,,,
0.4344569288389513,0.7222392509822498,0.4240548555887399,1301,local_9,0.38974358974358975,0.6392312161707593,0.3344007538252142
0.6231343283582089,0.8097496665080467,0.620270130673278,1382,central_0,0.5230769230769231,0.7314430155914375,0.5254089043751126
0.6417910447761194,0.8100753632906859,0.6484076524669515,1055,federated_0,0.5538461538461539,0.7474804346602106,0.5515191062609561
0.47761194029850745,0.6930532812100675,0.4633543630841624,1339,local_0,,,
0.48134328358208955,0.5999416512690849,0.45578615436603054,1339,local_0,,,
0.4626865671641791,0.6978565228876561,0.45434488777524784,1339,local_0,,,
0.4626865671641791,0.6259568345323742,0.44181838325786227,1339,local_0,,,
0.43656716417910446,0.658694246929541,0.41285462161662073,1339,local_0,,,
0.45318352059925093,0.6370840714261179,0.4299717242727893,1339,local_0,,,
0.45318352059925093,0.647233691164327,0.43364925096381013,1339,local_0,,,
0.44569288389513106,0.6619296599186665,0.4218485735053847,1339,local_0,,,
0.4868913857677903,0.6337163483523219,0.45325999114366583,1339,local_0,0.40512820512820513,0.597057361257846,0.3487865126326664
0.6194029850746269,0.8013253959339548,0.6134878733519299,1215,central_1,0.5333333333333333,0.7170196362976735,0.5284992221273164
0.6231343283582089,0.8005217770493283,0.6346083435675642,891,federated_1,0.49743589743589745,0.7604274774901125,0.5075519631568537
0.45149253731343286,0.678050666470285,0.44472587792063345,1232,local_1,,,
0.4626865671641791,0.6590054851182447,0.4536130321738801,1232,local_1,,,
0.47388059701492535,0.7251034730969947,0.46625486539580707,1232,local_1,,,
0.47388059701492535,0.6438839065553709,0.45170841046959453,1232,local_1,,,
0.5074626865671642,0.7040894220283533,0.48255709047034306,1232,local_1,,,
0.47191011235955055,0.6705546903521866,0.4544275427505377,1232,local_1,,,
0.49812734082397003,0.6788928026467778,0.48158757596959845,1232,local_1,,,
0.4606741573033708,0.6917445230091572,0.44948696101598773,1232,local_1,,,
0.5168539325842697,0.6575572217837411,0.5054614387570684,1232,local_1,0.4307692307692308,0.6620061708416942,0.4048758484247983
0.6194029850746269,0.7403416517219368,0.6102559234814305,1289,central_2,0.5230769230769231,0.7434010237195143,0.5221736428077215
0.6007462686567164,0.7519776354392271,0.6070883834316647,722,federated_2,0.5692307692307692,0.7652750610539474,0.5677700553280117
0.48507462686567165,0.6762311264877875,0.47519073649533117,1234,local_2,,,
0.45149253731343286,0.6716082617776746,0.4339652019372617,1234,local_2,,,
0.43283582089552236,0.6609164127122333,0.4288916167937435,1234,local_2,,,
0.44776119402985076,0.621010101010101,0.434742294860408,1234,local_2,,,
