accuracy,kappa,f1-score,best_epoch,test_dataset,accuracy_TMA20,kappa_TMA20,f1-score_TMA20
0.6567164179104478,0.7854247552525496,0.6559759420931192,1474,central_0,0.5487179487179488,0.7443401556834327,0.5441661376706306
0.625,0.7704640279446779,0.6171879451464578,1268,central_0,0.5384615384615384,0.7434152814953103,0.535908389010126
0.621268656716418,0.7577243689849634,0.6076382263701124,1382,central_0,0.5435897435897435,0.7131208302446257,0.5399150130846618
0.6380597014925373,0.8132198847997972,0.6404352581825735,838,central_0,0.5230769230769231,0.7668368321913134,0.5221115408907651
0.6268656716417911,0.7849873668480999,0.6245752198068063,1284,central_0,0.5333333333333333,0.6846566875571899,0.5238680823820142
0.6417910447761194,0.8155948442431039,0.6471582133427354,1279,central_0,0.558974358974359,0.7586905163685453,0.5605790633590609
0.6436567164179104,0.808804903601082,0.6416252666449992,1057,central_0,0.5538461538461539,0.7173559043000555,0.5537029229965841
0.6436567164179104,0.7950707263706124,0.6414649715040233,1230,central_0,0.5282051282051282,0.7357376074289668,0.5202982446750761
0.6380597014925373,0.8062962585534683,0.6449889415167582,651,central_0,0.5435897435897435,0.7548915507751293,0.5402121084628668
0.6361940298507462,0.8158320695286981,0.6349302906123773,786,central_0,0.5487179487179488,0.7919238869925195,0.5509201024597254
0.6380597014925373,0.7951359062313601,0.6398297626964585,867,central_0,0.5435897435897435,0.7664485949628825,0.541166696006593
0.6380597014925373,0.8122595441749373,0.6471109096250603,715,central_0,0.5487179487179488,0.7863841014023113,0.552412404627818
0.6399253731343284,0.7864426533807723,0.6417218726636515,1464,central_0,0.5282051282051282,0.754775990464422,0.5296303691038037
0.6455223880597015,0.8080855836697876,0.6417031667306252,619,central_0,0.5538461538461539,0.7545813827660025,0.547644125303258
0.6268656716417911,0.7455827155457531,0.6230261937676417,1363,central_0,0.5435897435897435,0.7463665667590341,0.5447105809516141
0.6473880597014925,0.8054580781331676,0.6469879234709813,1054,central_0,0.5435897435897435,0.7613442720868542,0.544669629794463
0.6697761194029851,0.8150176463429475,0.6702401012960549,1317,central_0,0.5692307692307692,0.730862921274174,0.5673594317873624
0.621268656716418,0.8048479462875198,0.623009799166935,1208,central_0,0.5333333333333333,0.7662310433992592,0.5357211899566813
0.6399253731343284,0.8002906920544758,0.6430395259501119,1299,central_0,0.5384615384615384,0.7712742912091977,0.5401435710926797
0.6529850746268657,0.8094470887014271,0.6503528753382822,1412,central_0,0.5487179487179488,0.7287837768225605,0.544142615564527
0.6343283582089553,0.8078364590516571,0.6364778708899297,1056,central_0,0.5333333333333333,0.7535359614805899,0.5325086868566762
0.6585820895522388,0.8595297997242477,0.6587562129344254,1439,central_0,0.5692307692307692,0.7564084447333466,0.5675919882115289
0.6361940298507462,0.8254615062166835,0.6363733829368085,1096,central_0,0.5384615384615384,0.7754436703036677,0.5370843478237087
0.6455223880597015,0.8157905684915773,0.6558313437458082,944,central_0,0.5128205128205128,0.7498501509693972,0.5171259120274005
0.621268656716418,0.7986216642086905,0.6292099729114369,661,central_0,0.5487179487179488,0.7712296225390914,0.5475935581363762
0.6138059701492538,0.7272798858012789,0.6025021258903824,1181,central_0,0.5743589743589743,0.73005710330507,0.5695969418481714
0.6156716417910447,0.7796332741508729,0.6099175671100521,1047,central_0,0.5487179487179488,0.7586210794648459,0.5432194622622357
0.6585820895522388,0.7927676845413151,0.6562402267366535,820,central_0,0.5333333333333333,0.7760130769485647,0.5277634954757695
0.6119402985074627,0.8084499611438675,0.6198594723926518,1311,central_0,0.5435897435897435,0.7725410836647335,0.552424738848165
0.6436567164179104,0.8144030235876264,0.6416797234495636,864,central_0,0.5692307692307692,0.7714839395654336,0.5618143232836023
0.6473880597014925,0.7907318194032815,0.6450866357304219,1098,central_0,0.5282051282051282,0.7422075331927744,0.5252357855122061
0.6455223880597015,0.8207212012185751,0.6519904702861943,1010,central_0,0.558974358974359,0.7787265745888017,0.5621660242173576
0.6231343283582089,0.7947646171563287,0.6272788888674531,712,central_0,0.5487179487179488,0.7795834209016603,0.5449931093598169
0.6492537313432836,0.7916652761718926,0.6392351751351989,1302,central_0,0.5076923076923077,0.6775088972130832,0.49645451148262626
0.6567164179104478,0.8275258293811385,0.6588615849394233,696,central_0,0.5435897435897435,0.7831967447991288,0.5487048948698804
0.6492537313432836,0.8239346505025565,0.6480983151765752,1206,central_0,0.5641025641025641,0.755553547833354,0.5620603926088811
0.6473880597014925,0.7998770972607586,0.6521429030650079,1409,central_0,0.5538461538461539,0.755164935509645,0.5616268206781068
0.6660447761194029,0.817910916224325,0.6672102197398888,1066,central_0,0.5641025641025641,0.7610762060882068,0.5630467760298905
0.6529850746268657,0.8288227910438366,0.6601291266236721,1235,central_0,0.5538461538461539,0.7541779910946625,0.5572986112435654
0.6082089552238806,0.7879522046263974,0.6102733613272143,998,central_0,0.5282051282051282,0.7249333249573109,0.5242031721192559
