accuracy,kappa,f1-score,best_epoch,test_dataset,accuracy_TMA20,kappa_TMA20,f1-score_TMA20
0.6231343283582089,0.7755626511929734,0.616585163281292,25,central_0,0.5384615384615384,0.7769404938795726,0.5324604423709284
0.6082089552238806,0.800595605338716,0.6133787658861353,50,central_0,0.5641025641025641,0.7867553848413791,0.565274271896436
0.6044776119402985,0.7944519998278994,0.6069522826577323,90,central_0,0.5794871794871795,0.7651554629147126,0.5815513425258795
0.6529850746268657,0.7981196193928409,0.6487765080683774,50,central_0,0.5230769230769231,0.7353588320560872,0.5188406765911068
0.6511194029850746,0.8222005827783063,0.6539729424045828,69,central_0,0.5384615384615384,0.7676584225990792,0.5383835921662311
0.628731343283582,0.8429149193526901,0.6286102278458189,54,central_0,0.5333333333333333,0.7765055414608091,0.5266308666498503
0.6343283582089553,0.7966452029321818,0.6286674965926894,48,central_0,0.5282051282051282,0.7687538893259285,0.5217198903100542
0.6492537313432836,0.8354985696168933,0.6556501343881747,49,central_0,0.5435897435897435,0.7645299627581537,0.5440696631871168
0.6156716417910447,0.8039037009865436,0.6207231090861894,48,central_0,0.5230769230769231,0.742900381780035,0.5258248962010975
0.6567164179104478,0.841393921020098,0.6616298488820214,68,central_0,0.5025641025641026,0.7272634986521087,0.49638075441221396
0.6231343283582089,0.7925681193852551,0.6275299466041097,68,central_0,0.5897435897435898,0.7805521756268101,0.5912724963136352
0.6585820895522388,0.7938634730091758,0.6561287814714996,83,central_0,0.5743589743589743,0.7825049525278701,0.5715823470601931
0.6417910447761194,0.832830704475928,0.6437437172746354,52,central_0,0.5333333333333333,0.7658792072431573,0.5323925235444013
0.6473880597014925,0.8261359971248745,0.6449910061507116,38,central_0,0.517948717948718,0.7710086059691501,0.5114746449751155
0.6623134328358209,0.8412015508868651,0.6645533750193747,65,central_0,0.558974358974359,0.7751491485580914,0.5595512926472679
0.625,0.7794079874218732,0.6279849837342381,93,central_0,0.5282051282051282,0.7176868012547253,0.5217667233051848
0.6492537313432836,0.8184786469827118,0.6467535011613342,93,central_0,0.5487179487179488,0.7382172813207296,0.5415348080806502
0.6231343283582089,0.8048752225754245,0.623590441658172,57,central_0,0.5641025641025641,0.7580067234920209,0.5574870966526768
0.6585820895522388,0.8187863897698524,0.6636414864453245,53,central_0,0.558974358974359,0.7807119163195995,0.5601897980747396
0.6231343283582089,0.8153252480705623,0.6320346814098663,40,central_0,0.5435897435897435,0.7553500376384558,0.5435044498447483
0.6585820895522388,0.8195380424508345,0.6618018285179669,120,central_0,0.5538461538461539,0.783688576484148,0.5551721608290722
0.6548507462686567,0.8136435337240049,0.6580346340508907,50,central_0,0.558974358974359,0.7541127826163456,0.5598673245405669
0.6511194029850746,0.816008459890265,0.6507589664179595,60,central_0,0.5487179487179488,0.7653562793020854,0.5491640983815457
0.628731343283582,0.8365780072648674,0.6388067771442723,52,central_0,0.517948717948718,0.7525281237617792,0.5236784116023924
0.6343283582089553,0.8091560055084482,0.636113192582845,43,central_0,0.5487179487179488,0.7843546837648846,0.5491783689242936
0.6492537313432836,0.8153889601270073,0.6467758871887245,71,central_0,0.558974358974359,0.7338216416219889,0.5506881131712521
0.628731343283582,0.7929781140064132,0.6319535411852766,31,central_0,0.5076923076923077,0.7609116370761261,0.5087307423605939
0.6399253731343284,0.7951089916954157,0.6350876586777713,47,central_0,0.5897435897435898,0.7691348114095626,0.5841594113019499
0.621268656716418,0.7657808760717533,0.6257035190191991,107,central_0,0.5538461538461539,0.7706842158824926,0.556054549549674
0.6380597014925373,0.8212254856643592,0.6421069525838248,116,central_0,0.5230769230769231,0.76410685024909,0.5177899877899877
0.6138059701492538,0.7715821988330855,0.6116725239686187,60,central_0,0.5333333333333333,0.7228025345741467,0.5332922573590834
0.6455223880597015,0.8499108952569573,0.6572234808795068,37,central_0,0.517948717948718,0.774501612876453,0.5170812633160812
0.6268656716417911,0.8024469260398316,0.6288924898595935,71,central_0,0.5487179487179488,0.7446059004843681,0.5475955721533032
0.6660447761194029,0.8094920974014677,0.6701740535495607,115,central_0,0.5743589743589743,0.7856992540977856,0.572300104678894
0.6436567164179104,0.8031562579429751,0.6502070112373737,74,central_0,0.558974358974359,0.7712292355038171,0.5596874011669088
0.6138059701492538,0.8364895683446627,0.6225184652732185,46,central_0,0.558974358974359,0.7635498409938457,0.5594498663264468
0.6380597014925373,0.7755277249529335,0.6375247554529908,53,central_0,0.5384615384615384,0.7775204744422479,0.5358053216758011
0.6399253731343284,0.8347422971618257,0.6465511553470071,86,central_0,0.5794871794871795,0.757450058142562,0.5737120442753095
0.6399253731343284,0.7921264379491139,0.6459548008306536,135,central_0,0.558974358974359,0.782033244170592,0.559785039892357
0.6305970149253731,0.8074636605901945,0.6338203736179138,55,central_0,0.5538461538461539,0.7741698403153604,0.554773744321481
